heading,hs_code,code_format,description,duty_rate
07.40,690722000901,69.07.22.00.09.01,,
07.40,690722000902,69.07.22.00.09.02,,
07.40,690722000903,69.07.22.00.09.03,,
07.40,690722000904,69.07.22.00.09.04,,
07.40,690722000905,69.07.22.00.09.05,,
07.40,690722000906,69.07.22.00.09.06,,
07.40,690722000907,69.07.22.00.09.07,,
07.40,690722000908,69.07.22.00.09.08,,
07.40,690722000909,69.07.22.00.09.09,,
07.40,690723000000,69.07.23.00.00.00,,
07.40,690730000000,69.07.30.00.00.00,,
07.40,690740000000,69.07.40.00.00.00,,
69.09,690911000000,69.09.11.00.00.00,,
69.09,690912000000,69.09.12.00.00.00,,
69.09,690919000000,69.09.19.00.00.00,,
69.09,690990100000,69.09.90.10.00.00,,
69.09,690990900000,69.09.90.90.00.00,,
69.10,691010000000,69.10.10.00.00.00,,
69.10,691090000000,69.10.90.00.00.00,,
69.10,691110000001,69.11.10.00.00.01,,
69.10,691110000002,69.11.10.00.00.02,,
69.10,691110000003,69.11.10.00.00.03,,
69.10,691110000005,69.11.10.00.00.05,,
69.10,691110000012,69.11.10.00.00.12,,
69.10,691110000013,69.11.10.00.00.13,,
69.10,691110000017,69.11.10.00.00.17,,
69.10,691110009999,69.11.10.00.99.99,,
69.10,691190000000,69.11.90.00.00.00,,
69.12,691200000001,69.12.00.00.00.01,,
69.12,691200000002,69.12.00.00.00.02,,
69.12,691200000004,69.12.00.00.00.04,,
69.12,691200000005,69.12.00.00.00.05,,
69.12,691200000012,69.12.00.00.00.12,,
69.12,691200000013,69.12.00.00.00.13,,
69.12,691200009999,69.12.00.00.99.99,,
69.13,691310100000,69.13.10.10.00.00,,
69.13,691310200000,69.13.10.20.00.00,,
69.13,691310300000,69.13.10.30.00.00,,
69.13,691310400000,69.13.10.40.00.00,,
69.13,691310500000,69.13.10.50.00.00,,
69.13,691310900000,69.13.10.90.00.00,,
69.13,691410100000,69.14.10.10.00.00,,
69.13,691390100000,69.13.90.10.00.00,,
69.13,691390900000,69.13.90.90.00.00,,
69.14,691410200000,69.14.10.20.00.00,,
69.14,691410900000,69.14.10.90.00.00,,
69.14,691490200000,69.14.90.20.00.00,,
68.06,691490900000,69.14.90.90.00.00,,
70.06,691490300000,69.14.90.30.00.00,,
70.06,691490100000,69.14.90.10.00.00,,
70.01,700100000001,70.01.00.00.00.01,,
70.01,700100000002,70.01.00.00.00.02,,
70.01,700100000003,70.01.00.00.00.03,,
70.02,700210000000,70.02.10.00.00.00,,
70.02,700220000000,70.02.20.00.00.00,,
70.18,700231000000,70.02.31.00.00.00,,
70.18,700232000000,70.02.32.00.00.00,,
70.18,700239000000,70.02.39.00.00.00,,
70.03,700312000000,70.03.12.00.00.00,,
70.03,700319000000,70.03.19.00.00.00,,
70.03,700320000000,70.03.20.00.00.00,,
70.03,700330000000,70.03.30.00.00.00,,
70.04,700420000000,70.04.20.00.00.00,,
70.04,700490000000,70.04.90.00.00.00,,
70.05,700510000000,70.05.10.00.00.00,,
70.05,700521000000,70.05.21.00.00.00,,
70.05,700529000000,70.05.29.00.00.00,,
70.05,700530000000,70.05.30.00.00.00,,
70.05,700600000000,70.06.00.00.00.00,,
70.07,700711000000,70.07.11.00.00.00,,
70.07,700719000000,70.07.19.00.00.00,,
70.07,700721000000,70.07.21.00.00.00,,
70.07,700729000000,70.07.29.00.00.00,,
70.08,700800100000,70.08.00.10.00.00,,
70.08,700800900000,70.08.00.90.00.00,,
70.09,700910000000,70.09.10.00.00.00,,
70.09,700991000000,70.09.91.00.00.00,,
70.09,700992000000,70.09.92.00.00.00,,
70.10,701010100000,70.10.10.10.00.00,,
70.10,701010900000,70.10.10.90.00.00,,
70.10,701020000000,70.10.20.00.00.00,,
70.10,701090000001,70.10.90.00.00.01,,
70.10,701090000002,70.10.90.00.00.02,,
70.10,701090009999,70.10.90.00.99.99,,
70.11,701110000000,70.11.10.00.00.00,,
70.11,701120000000,70.11.20.00.00.00,,
70.11,701190000000,70.11.90.00.00.00,,
70.13,701310100000,70.13.10.10.00.00,,
70.13,701310300000,70.13.10.30.00.00,,
70.13,701310410000,70.13.10.41.00.00,,
70.13,701310490000,70.13.10.49.00.00,,
70.13,701310900000,70.13.10.90.00.00,,
70.13,701322000000,70.13.22.00.00.00,,
70.13,701328000000,70.13.28.00.00.00,,
70.13,701333000000,70.13.33.00.00.00,,
70.13,701337000000,70.13.37.00.00.00,,
70.13,701341000000,70.13.41.00.00.00,,
70.13,701342000000,70.13.42.00.00.00,,
70.13,701349000000,70.13.49.00.00.00,,
70.13,701391100000,70.13.91.10.00.00,,
70.15,701391310000,70.13.91.31.00.00,,
70.15,701391390000,70.13.91.39.00.00,,
70.15,701391900000,70.13.91.90.00.00,,
70.15,701399100000,70.13.99.10.00.00,,
70.15,701399200000,70.13.99.20.00.00,,
70.15,701399900000,70.13.99.90.00.00,,
70.14,701400100000,70.14.00.10.00.00,,
70.14,701400900000,70.14.00.90.00.00,,
70.15,701510000000,70.15.10.00.00.00,,
70.15,701590100000,70.15.90.10.00.00,,
70.15,701590200001,70.15.90.20.00.01,,
70.15,701590200002,70.15.90.20.00.02,,
70.15,701590900000,70.15.90.90.00.00,,
70.16,701610000000,70.16.10.00.00.00,,
70.16,701690000003,70.16.90.00.00.03,,
70.16,701690009999,70.16.90.00.99.99,,
70.17,701710100000,70.17.10.10.00.00,,
70.17,701710900000,70.17.10.90.00.00,,
70.17,701720000000,70.17.20.00.00.00,,
70.17,701790000001,70.17.90.00.00.01,,
70.17,701790000002,70.17.90.00.00.02,,
70.17,701790000003,70.17.90.00.00.03,,
70.17,701790000004,70.17.90.00.00.04,,
70.17,701790000005,70.17.90.00.00.05,,
70.17,701790000006,70.17.90.00.00.06,,
70.17,701790000008,70.17.90.00.00.08,,
70.17,701790000009,70.17.90.00.00.09,,
70.17,701790000010,70.17.90.00.00.10,,
70.17,701790009999,70.17.90.00.99.99,,
70.18,701810100000,70.18.10.10.00.00,,
70.18,701810900000,70.18.10.90.00.00,,
70.18,701820000000,70.18.20.00.00.00,,
70.18,701890000000,70.18.90.00.00.00,,
70.19,701911000000,70.19.11.00.00.00,,
70.19,701912000000,70.19.12.00.00.00,,
70.19,701913000000,70.19.13.00.00.00,,
70.19,701914000000,70.19.14.00.00.00,,
70.19,701915000000,70.19.15.00.00.00,,
70.19,701919000000,70.19.19.00.00.00,,
70.19,701963000000,70.19.63.00.00.00,,
70.19,701964000000,70.19.64.00.00.00,,
70.19,701965000000,70.19.65.00.00.00,,
70.19,701966000000,70.19.66.00.00.00,,
70.19,701969000000,70.19.69.00.00.00,,
70.19,701961000000,70.19.61.00.00.00,,
70.19,701962000000,70.19.62.00.00.00,,
70.19,701971000000,70.19.71.00.00.00,,
70.19,701972000000,70.19.72.00.00.00,,
70.19,701973000000,70.19.73.00.00.00,,
70.19,701980000000,70.19.80.00.00.00,,
70.19,701990100000,70.19.90.10.00.00,,
70.19,701990200000,70.19.90.20.00.00,,
70.19,701990300000,70.19.90.30.00.00,,
70.19,701990410000,70.19.90.41.00.00,,
70.19,701990420000,70.19.90.42.00.00,,
70.19,701990500000,70.19.90.50.00.00,,
70.19,701990600000,70.19.90.60.00.00,,
70.19,701990700000,70.19.90.70.00.00,,
70.19,702000100000,70.20.00.10.00.00,,
70.19,702000200000,70.20.00.20.00.00,,
70.19,702000300000,70.20.00.30.00.00,,
70.19,702000400000,70.20.00.40.00.00,,
70.19,702000900000,70.20.00.90.00.00,,
70.19,701990910000,70.19.90.91.00.00,,
70.19,701990920000,70.19.90.92.00.00,,
70.19,701990930000,70.19.90.93.00.00,,
70.19,701990940000,70.19.90.94.00.00,,
70.19,701990950001,70.19.90.95.00.01,,
70.19,701990950002,70.19.90.95.00.02,,
70.19,701990990000,70.19.90.99.00.00,,
71.01,710110000000,71.01.10.00.00.00,,
71.01,710121000000,71.01.21.00.00.00,,
71.01,710122000000,71.01.22.00.00.00,,
71.02,710210000000,71.02.10.00.00.00,,
71.02,710221000000,71.02.21.00.00.00,,
71.02,710229000000,71.02.29.00.00.00,,
71.02,710231000000,71.02.31.00.00.00,,
71.02,710239000000,71.02.39.00.00.00,,
71.03,710310000000,71.03.10.00.00.00,,
71.03,710391000001,71.03.91.00.00.01,,
71.03,710391000002,71.03.91.00.00.02,,
71.03,710391000003,71.03.91.00.00.03,,
71.03,710399000000,71.03.99.00.00.00,,
71.03,710410000000,71.04.10.00.00.00,,
71.03,710421000000,71.04.21.00.00.00,,
71.03,710429000000,71.04.29.00.00.00,,
71.03,710491000000,71.04.91.00.00.00,,
71.03,710499000000,71.04.99.00.00.00,,
71.05,710510000000,71.05.10.00.00.00,,
71.05,710590000000,71.05.90.00.00.00,,
71.06,710610000000,71.06.10.00.00.00,,
71.06,710700000000,71.07.00.00.00.00,,
71.06,710691100001,71.06.91.10.00.01,,
71.06,710691100002,71.06.91.10.00.02,,
71.06,710691900001,71.06.91.90.00.01,,
71.06,710691900002,71.06.91.90.00.02,,
71.06,710691900003,71.06.91.90.00.03,,
71.06,710691900004,71.06.91.90.00.04,,
71.06,710691900005,71.06.91.90.00.05,,
71.06,710691900006,71.06.91.90.00.06,,
71.06,710691909999,71.06.91.90.99.99,,
71.06,710692000000,71.06.92.00.00.00,,
71.06,710811000000,71.08.11.00.00.00,,
71.06,710812100001,71.08.12.10.00.01,,
71.06,710812100002,71.08.12.10.00.02,,
71.06,710812900001,71.08.12.90.00.01,,
71.06,710812900002,71.08.12.90.00.02,,
71.06,710812900003,71.08.12.90.00.03,,
71.06,710812900004,71.08.12.90.00.04,,
71.06,710812909999,71.08.12.90.99.99,,
71.06,710813000000,71.08.13.00.00.00,,
71.06,710820000001,71.08.20.00.00.01,,
71.06,710820000002,71.08.20.00.00.02,,
71.06,710820000003,71.08.20.00.00.03,,
71.06,710820000004,71.08.20.00.00.04,,
71.06,710820000005,71.08.20.00.00.05,,
71.06,710820000006,71.08.20.00.00.06,,
71.06,710820009999,71.08.20.00.99.99,,
71.09,710900000001,71.09.00.00.00.01,,
71.09,710900000002,71.09.00.00.00.02,,
71.10,711011100001,71.10.11.10.00.01,,
71.10,711011100002,71.10.11.10.00.02,,
71.10,711011900001,71.10.11.90.00.01,,
71.10,711011900002,71.10.11.90.00.02,,
71.10,711011900003,71.10.11.90.00.03,,
71.10,711011900004,71.10.11.90.00.04,,
71.10,711011909999,71.10.11.90.99.99,,
71.10,711019000001,71.10.19.00.00.01,,
71.10,711019000002,71.10.19.00.00.02,,
71.10,711019009999,71.10.19.00.99.99,,
71.10,711021000000,71.10.21.00.00.00,,
71.10,711029000000,71.10.29.00.00.00,,
71.10,711031000000,71.10.31.00.00.00,,
71.10,711039000000,71.10.39.00.00.00,,
71.10,711041000000,71.10.41.00.00.00,,
71.10,711049000000,71.10.49.00.00.00,,
71.10,711100000000,71.11.00.00.00.00,,
71.12,711230000000,71.12.30.00.00.00,,
32.07,711291000000,71.12.91.00.00.00,,
32.07,711292000000,71.12.92.00.00.00,,
32.07,711299000000,71.12.99.00.00.00,,
71.13,711311000000,71.13.11.00.00.00,,
71.13,711319100000,71.13.19.10.00.00,,
71.13,711319200000,71.13.19.20.00.00,,
71.13,711320000000,71.13.20.00.00.00,,
71.14,711411000000,71.14.11.00.00.00,,
71.14,711419100000,71.14.19.10.00.00,,
71.14,711419200000,71.14.19.20.00.00,,
71.14,711420000000,71.14.20.00.00.00,,
71.14,711510000000,71.15.10.00.00.00,,
71.14,711590000000,71.15.90.00.00.00,,
71.16,711610110000,71.16.10.11.00.00,,
71.16,711610120000,71.16.10.12.00.00,,
71.16,711610910000,71.16.10.91.00.00,,
71.16,711610920000,71.16.10.92.00.00,,
71.16,711620100000,71.16.20.10.00.00,,
71.16,711620200000,71.16.20.20.00.00,,
71.16,711620900000,71.16.20.90.00.00,,
71.17,711711100000,71.17.11.10.00.00,,
71.17,711711900000,71.17.11.90.00.00,,
71.17,711719000000,71.17.19.00.00.00,,
71.17,711790100000,71.17.90.10.00.00,,
71.17,711790200000,71.17.90.20.00.00,,
71.17,711790300000,71.17.90.30.00.00,,
71.17,711790900000,71.17.90.90.00.00,,
71.18,711810000000,71.18.10.00.00.00,,
71.18,711890000000,71.18.90.00.00.00,,
72.01,720110000001,72.01.10.00.00.01,,
72.01,720110000002,72.01.10.00.00.02,,
72.01,720110000003,72.01.10.00.00.03,,
72.01,720110009999,72.01.10.00.99.99,,
72.01,720120000001,72.01.20.00.00.01,,
72.01,720120000002,72.01.20.00.00.02,,
72.01,720120000003,72.01.20.00.00.03,,
72.01,720120009999,72.01.20.00.99.99,,
72.01,720150000000,72.01.50.00.00.00,,
72.01,720211000000,72.02.11.00.00.00,,
72.01,720219000000,72.02.19.00.00.00,,
72.01,720221000000,72.02.21.00.00.00,,
72.01,720229000000,72.02.29.00.00.00,,
72.01,720230000000,72.02.30.00.00.00,,
72.01,720241000000,72.02.41.00.00.00,,
72.01,720249000000,72.02.49.00.00.00,,
72.01,720250000000,72.02.50.00.00.00,,
72.02,720310000000,72.03.10.00.00.00,,
72.02,720390000000,72.03.90.00.00.00,,
72.04,720410000000,72.04.10.00.00.00,,
72.04,720421000000,72.04.21.00.00.00,,
72.04,720429000000,72.04.29.00.00.00,,
72.04,720430000000,72.04.30.00.00.00,,
72.04,720441000001,72.04.41.00.00.01,,
72.04,720441000002,72.04.41.00.00.02,,
72.04,720441000003,72.04.41.00.00.03,,
72.04,720441000004,72.04.41.00.00.04,,
72.04,720449000000,72.04.49.00.00.00,,
72.04,720450000000,72.04.50.00.00.00,,
72.05,720510000001,72.05.10.00.00.01,,
72.05,720510000002,72.05.10.00.00.02,,
72.05,720510000003,72.05.10.00.00.03,,
72.05,720510000004,72.05.10.00.00.04,,
72.05,720521000000,72.05.21.00.00.00,,
72.05,720529000000,72.05.29.00.00.00,,
72.03,720291000000,72.02.91.00.00.00,,
72.03,720292000000,72.02.92.00.00.00,,
72.03,720293000000,72.02.93.00.00.00,,
72.03,720299000000,72.02.99.00.00.00,,
99.94,720260000000,72.02.60.00.00.00,,
99.94,720270000000,72.02.70.00.00.00,,
99.94,720280000000,72.02.80.00.00.00,,
72.06,720610000001,72.06.10.00.00.01,,
72.06,720610000002,72.06.10.00.00.02,,
72.06,720690000000,72.06.90.00.00.00,,
72.07,720711000001,72.07.11.00.00.01,,
72.07,720711000002,72.07.11.00.00.02,,
72.07,720712000001,72.07.12.00.00.01,,
72.07,720712000002,72.07.12.00.00.02,,
72.07,720719000001,72.07.19.00.00.01,,
72.07,720719000002,72.07.19.00.00.02,,
72.07,720720000000,72.07.20.00.00.00,,
72.08,720810000003,72.08.10.00.00.03,,
72.08,720810000004,72.08.10.00.00.04,,
72.08,720810000005,72.08.10.00.00.05,,
72.08,720825000003,72.08.25.00.00.03,,
72.08,720825000004,72.08.25.00.00.04,,
72.08,720826000001,72.08.26.00.00.01,,
72.08,720826000002,72.08.26.00.00.02,,
72.08,720827000003,72.08.27.00.00.03,,
72.08,720827000004,72.08.27.00.00.04,,
72.08,720836000003,72.08.36.00.00.03,,
72.08,720836000004,72.08.36.00.00.04,,
72.08,720837000001,72.08.37.00.00.01,,
72.08,720838000001,72.08.38.00.00.01,,
72.08,720838000002,72.08.38.00.00.02,,
72.08,720852000001,72.08.52.00.00.01,,
72.08,720852000002,72.08.52.00.00.02,,
72.08,720853000001,72.08.53.00.00.01,,
72.08,720853000002,72.08.53.00.00.02,,
72.08,720854000003,72.08.54.00.00.03,,
72.08,720854000004,72.08.54.00.00.04,,
72.08,720890000000,72.08.90.00.00.00,,
72.08,720851000003,72.08.51.00.00.03,,
72.08,720851000004,72.08.51.00.00.04,,
72.08,720840000003,72.08.40.00.00.03,,
72.08,720840000004,72.08.40.00.00.04,,
72.08,720840000005,72.08.40.00.00.05,,
72.08,720839000003,72.08.39.00.00.03,,
72.08,720839000004,72.08.39.00.00.04,,
72.08,720837000002,72.08.37.00.00.02,,
72.09,720915000001,72.09.15.00.00.01,,
72.09,720915000002,72.09.15.00.00.02,,
72.09,720916000001,72.09.16.00.00.01,,
72.09,720916000002,72.09.16.00.00.02,,
72.09,720917000001,72.09.17.00.00.01,,
72.09,720917000002,72.09.17.00.00.02,,
72.09,720918000001,72.09.18.00.00.01,,
72.09,720918000002,72.09.18.00.00.02,,
72.09,720925000001,72.09.25.00.00.01,,
72.09,720925000002,72.09.25.00.00.02,,
72.09,720926000001,72.09.26.00.00.01,,
72.09,720926000002,72.09.26.00.00.02,,
72.09,720927000001,72.09.27.00.00.01,,
72.09,720927000002,72.09.27.00.00.02,,
72.09,720928000001,72.09.28.00.00.01,,
72.09,720928000002,72.09.28.00.00.02,,
72.09,720990000000,72.09.90.00.00.00,,
72.10,721011000001,72.10.11.00.00.01,,
72.10,721011000002,72.10.11.00.00.02,,
72.10,721012000001,72.10.12.00.00.01,,
72.10,721012000002,72.10.12.00.00.02,,
72.10,721020000001,72.10.20.00.00.01,,
72.10,721020000002,72.10.20.00.00.02,,
72.10,721030000000,72.10.30.00.00.00,,
72.10,721041000001,72.10.41.00.00.01,,
72.10,721041000002,72.10.41.00.00.02,,
72.10,721049000000,72.10.49.00.00.00,,
72.10,721050000001,72.10.50.00.00.01,,
72.10,721050000002,72.10.50.00.00.02,,
72.10,721061000000,72.10.61.00.00.00,,
72.10,721069000000,72.10.69.00.00.00,,
72.10,721070000001,72.10.70.00.00.01,,
72.10,721070000002,72.10.70.00.00.02,,
72.10,721070000003,72.10.70.00.00.03,,
72.10,721090000000,72.10.90.00.00.00,,
72.11,721113000001,72.11.13.00.00.01,,
72.11,721113000002,72.11.13.00.00.02,,
72.11,721114000002,72.11.14.00.00.02,,
72.11,721119000000,72.11.19.00.00.00,,
72.11,721114000001,72.11.14.00.00.01,,
72.11,721123000002,72.11.23.00.00.02,,
72.11,721129000000,72.11.29.00.00.00,,
72.11,721190000000,72.11.90.00.00.00,,
72.12,721210000001,72.12.10.00.00.01,,
72.12,721210000002,72.12.10.00.00.02,,
72.12,721220000001,72.12.20.00.00.01,,
72.12,721220000002,72.12.20.00.00.02,,
72.12,721230000001,72.12.30.00.00.01,,
72.12,721230000002,72.12.30.00.00.02,,
72.12,721240000001,72.12.40.00.00.01,,
72.12,721240000002,72.12.40.00.00.02,,
72.12,721240000003,72.12.40.00.00.03,,
72.12,721250000001,72.12.50.00.00.01,,
72.12,721250000002,72.12.50.00.00.02,,
72.12,721260000000,72.12.60.00.00.00,,
72.13,721310000001,72.13.10.00.00.01,,
72.13,721310000002,72.13.10.00.00.02,,
72.13,721320000000,72.13.20.00.00.00,,
72.13,721391000001,72.13.91.00.00.01,,
72.13,721391000002,72.13.91.00.00.02,,
72.13,721399000000,72.13.99.00.00.00,,
72.14,721410400000,72.14.10.40.00.00,,
72.14,721410900000,72.14.10.90.00.00,,
72.14,721420300000,72.14.20.30.00.00,,
72.14,721420400000,72.14.20.40.00.00,,
72.14,721420900000,72.14.20.90.00.00,,
72.14,721430300000,72.14.30.30.00.00,,
72.14,721430400000,72.14.30.40.00.00,,
72.14,721430900000,72.14.30.90.00.00,,
72.14,721491000002,72.14.91.00.00.02,,
72.14,721499000000,72.14.99.00.00.00,,
72.15,721510400000,72.15.10.40.00.00,,
72.15,721510900000,72.15.10.90.00.00,,
72.15,721550300000,72.15.50.30.00.00,,
72.15,721550400000,72.15.50.40.00.00,,
72.15,721550900000,72.15.50.90.00.00,,
72.15,721590300000,72.15.90.30.00.00,,
72.15,721590400000,72.15.90.40.00.00,,
72.15,721590900000,72.15.90.90.00.00,,
72.16,721610000001,72.16.10.00.00.01,,
72.16,721610000002,72.16.10.00.00.02,,
72.16,721610000003,72.16.10.00.00.03,,
72.16,721610000004,72.16.10.00.00.04,,
72.16,721610000005,72.16.10.00.00.05,,
72.16,721610000006,72.16.10.00.00.06,,
72.16,721621000001,72.16.21.00.00.01,,
72.16,721621000002,72.16.21.00.00.02,,
72.16,721622000001,72.16.22.00.00.01,,
72.16,721622000002,72.16.22.00.00.02,,
72.16,721631100001,72.16.31.10.00.01,,
72.16,721631100002,72.16.31.10.00.02,,
72.16,721631200001,72.16.31.20.00.01,,
72.16,721631200002,72.16.31.20.00.02,,
72.16,721632100001,72.16.32.10.00.01,,
72.16,721632100002,72.16.32.10.00.02,,
72.16,721632200001,72.16.32.20.00.01,,
72.16,721632200002,72.16.32.20.00.02,,
72.16,721633100001,72.16.33.10.00.01,,
72.16,721633100002,72.16.33.10.00.02,,
72.16,721633200001,72.16.33.20.00.01,,
72.16,721633200002,72.16.33.20.00.02,,
72.16,721640100001,72.16.40.10.00.01,,
72.16,721640100002,72.16.40.10.00.02,,
72.16,721640100003,72.16.40.10.00.03,,
72.16,721640100004,72.16.40.10.00.04,,
72.16,721640200001,72.16.40.20.00.01,,
72.16,721640200002,72.16.40.20.00.02,,
72.16,721640200003,72.16.40.20.00.03,,
72.16,721640200004,72.16.40.20.00.04,,
72.16,721650000001,72.16.50.00.00.01,,
72.16,721650000002,72.16.50.00.00.02,,
72.16,721661000001,72.16.61.00.00.01,,
72.16,721661000002,72.16.61.00.00.02,,
72.16,721669000000,72.16.69.00.00.00,,
72.16,721691000001,72.16.91.00.00.01,,
72.16,721691000002,72.16.91.00.00.02,,
72.16,721699000000,72.16.99.00.00.00,,
72.17,721710000001,72.17.10.00.00.01,,
72.17,721710000002,72.17.10.00.00.02,,
72.17,721720000001,72.17.20.00.00.01,,
72.17,721720000002,72.17.20.00.00.02,,
72.17,721730000001,72.17.30.00.00.01,,
72.17,721730000002,72.17.30.00.00.02,,
72.17,721790000000,72.17.90.00.00.00,,
72.18,721810000002,72.18.10.00.00.02,,
72.18,721891000000,72.18.91.00.00.00,,
72.18,721899000001,72.18.99.00.00.01,,
72.18,721899000002,72.18.99.00.00.02,,
72.18,721899009999,72.18.99.00.99.99,,
72.19,721912000000,72.19.12.00.00.00,,
72.19,721913000000,72.19.13.00.00.00,,
72.19,721914000000,72.19.14.00.00.00,,
72.19,721921000000,72.19.21.00.00.00,,
72.19,721922000000,72.19.22.00.00.00,,
72.19,721923000000,72.19.23.00.00.00,,
72.19,721924000000,72.19.24.00.00.00,,
72.19,721931000000,72.19.31.00.00.00,,
72.19,721932000000,72.19.32.00.00.00,,
72.19,721933000000,72.19.33.00.00.00,,
72.19,721934000000,72.19.34.00.00.00,,
72.19,721935000000,72.19.35.00.00.00,,
72.19,721990000000,72.19.90.00.00.00,,
72.20,722011000000,72.20.11.00.00.00,,
72.20,722012000000,72.20.12.00.00.00,,
72.20,722020000000,72.20.20.00.00.00,,
72.20,722090000000,72.20.90.00.00.00,,
72.21,722100000001,72.21.00.00.00.01,,
72.21,722100000002,72.21.00.00.00.02,,
72.22,722211000001,72.22.11.00.00.01,,
72.22,722211000002,72.22.11.00.00.02,,
72.22,722219000000,72.22.19.00.00.00,,
72.22,722220000001,72.22.20.00.00.01,,
72.22,722220000002,72.22.20.00.00.02,,
72.22,722230000001,72.22.30.00.00.01,,
72.22,722230000002,72.22.30.00.00.02,,
72.23,722240000001,72.22.40.00.00.01,,
72.23,722240000002,72.22.40.00.00.02,,
72.23,722240000003,72.22.40.00.00.03,,
72.23,722300000000,72.23.00.00.00.00,,
72.24,722410000001,72.24.10.00.00.01,,
72.24,722410000002,72.24.10.00.00.02,,
72.24,722490000000,72.24.90.00.00.00,,
72.25,722511000000,72.25.11.00.00.00,,
72.25,722519000000,72.25.19.00.00.00,,
72.25,722530000000,72.25.30.00.00.00,,
72.25,722540000000,72.25.40.00.00.00,,
72.25,722550000000,72.25.50.00.00.00,,
72.25,722591000000,72.25.91.00.00.00,,
72.25,722592000001,72.25.92.00.00.01,,
72.25,722592000002,72.25.92.00.00.02,,
72.25,722599000000,72.25.99.00.00.00,,
72.26,722611000000,72.26.11.00.00.00,,
72.26,722619000000,72.26.19.00.00.00,,
72.26,722620000000,72.26.20.00.00.00,,
72.26,722691000000,72.26.91.00.00.00,,
72.26,722692000000,72.26.92.00.00.00,,
72.26,722699000000,72.26.99.00.00.00,,
72.27,722710000001,72.27.10.00.00.01,,
72.27,722710000002,72.27.10.00.00.02,,
72.27,722720000001,72.27.20.00.00.01,,
72.27,722720000002,72.27.20.00.00.02,,
72.27,722790000000,72.27.90.00.00.00,,
72.28,722810100000,72.28.10.10.00.00,,
72.28,722810200000,72.28.10.20.00.00,,
72.28,722810900000,72.28.10.90.00.00,,
72.28,722820100000,72.28.20.10.00.00,,
72.28,722820200000,72.28.20.20.00.00,,
72.28,722820900000,72.28.20.90.00.00,,
72.28,722830100000,72.28.30.10.00.00,,
72.28,722830200000,72.28.30.20.00.00,,
72.28,722830900000,72.28.30.90.00.00,,
72.28,722840100000,72.28.40.10.00.00,,
72.28,722840200000,72.28.40.20.00.00,,
72.28,722840900000,72.28.40.90.00.00,,
72.28,722850100000,72.28.50.10.00.00,,
72.28,722850200000,72.28.50.20.00.00,,
72.28,722850900000,72.28.50.90.00.00,,
72.28,722860100000,72.28.60.10.00.00,,
72.28,722860200000,72.28.60.20.00.00,,
